X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
-4.138857590951436,-4.161410784258711,-4.183963977565988,-4.206517170873263,-4.229070364180539,-4.2516235574878145,-4.274176750795091,-4.296729944102366,-4.319283137409642,-4.341836330716918
-4.046438292504796,-4.069194884983628,-4.091951477462461,-4.114708069941293,-4.1374646624201254,-4.160221254898958,-4.18297784737779,-4.205734439856623,-4.228491032335455,-4.251247624814288
-3.964363105710759,-3.9877558050160036,-4.011148504321247,-4.0345412036264925,-4.057933902931737,-4.081326602236981,-4.104719301542225,-4.128112000847469,-4.151504700152714,-4.174897399457958
-3.8599497752827596,-3.8831455667881927,-3.906341358293626,-3.929537149799059,-3.9527329413044927,-3.9759287328099258,-3.9991245243153593,-4.022320315820792,-4.045516107326225,-4.068711898831659
-3.7682323049648843,-3.7918322064847345,-3.815432108004585,-3.839032009524436,-3.862631911044286,-3.886231812564137,-3.909831714083987,-3.933431615603838,-3.9570315171236885,-3.9806314186435388
-3.65595603113311,-3.6791102659240025,-3.7022645007148953,-3.7254187355057877,-3.74857297029668,-3.7717272050875725,-3.7948814398784654,-3.818035674669358,-3.84118990946025,-3.8643441442511426
-3.553191039725133,-3.5765843415801317,-3.5999776434351305,-3.6233709452901293,-3.6467642471451285,-3.6701575490001273,-3.693550850855126,-3.716944152710125,-3.7403374545651236,-3.7637307564201223
-3.4363325568354637,-3.4592463231656136,-3.482160089495764,-3.5050738558259145,-3.5279876221560644,-3.550901388486215,-3.5738151548163652,-3.596728921146515,-3.6196426874766656,-3.642556453806816
-3.3233738528022334,-3.346013745553419,-3.368653638304605,-3.3912935310557906,-3.413933423806976,-3.4365733165581616,-3.4592132093093473,-3.481853102060533,-3.5044929948117187,-3.5271328875629044
-3.1855067437943005,-3.207105488209804,-3.2287042326253075,-3.250302977040811,-3.2719017214563144,-3.293500465871818,-3.3150992102873214,-3.336697954702825,-3.3582966991183283,-3.3798954435338318
-3.067304709824031,-3.0886324447193734,-3.109960179614716,-3.1312879145100587,-3.1526156494054014,-3.1739433843007436,-3.1952711191960863,-3.216598854091429,-3.237926588986771,-3.259254323882114
-2.9404385942026012,-2.961014689021109,-2.9815907838396174,-3.0021668786581257,-3.022742973476634,-3.043319068295142,-3.06389516311365,-3.0844712579321585,-3.105047352750667,-3.1256234475691747
-2.815326862539783,-2.835396178637509,-2.8554654947352347,-2.875534810832961,-2.8956041269306865,-2.915673443028412,-2.9357427591261382,-2.955812075223864,-2.97588139132159,-2.9959507074193157
-2.69090576853588,-2.7102812506671126,-2.7296567327983445,-2.7490322149295765,-2.768407697060809,-2.787783179192041,-2.807158661323273,-2.826534143454505,-2.8459096255857372,-2.865285107716969
-2.5614918225048884,-2.5797729151301785,-2.5980540077554686,-2.616335100380759,-2.634616193006049,-2.6528972856313393,-2.6711783782566294,-2.6894594708819195,-2.7077405635072096,-2.7260216561324997
-2.435579696887493,-2.453219505389563,-2.4708593138916326,-2.4884991223937023,-2.506138930895772,-2.5237787393978413,-2.541418547899911,-2.5590583564019806,-2.5766981649040503,-2.59433797340612
-2.313503343432714,-2.330428014290404,-2.347352685148094,-2.3642773560057844,-2.3812020268634746,-2.3981266977211644,-2.4150513685788546,-2.431976039436545,-2.448900710294235,-2.465825381151925
-2.1859077548249184,-2.201756109539166,-2.2176044642534136,-2.2334528189676615,-2.249301173681909,-2.2651495283961567,-2.2809978831104045,-2.296846237824652,-2.3126945925388998,-2.3285429472531476
-2.0606062374810588,-2.0755462120319215,-2.0904861865827837,-2.105426161133646,-2.1203661356845087,-2.135306110235371,-2.1502460847862332,-2.165186059337096,-2.1801260338879582,-2.195066008438821
-1.9417396436095764,-1.9557926121666425,-1.9698455807237085,-1.9838985492807744,-1.9979515178378404,-2.0120044863949067,-2.0260574549519723,-2.0401104235090384,-2.0541633920661044,-2.0682163606231705
-1.8213796446418808,-1.8344713705679663,-1.8475630964940517,-1.8606548224201371,-1.8737465483462226,-1.886838274272308,-1.8999300001983934,-1.9130217261244788,-1.9261134520505643,-1.9392051779766497
-1.7060609926257317,-1.7181166952358455,-1.7301723978459596,-1.7422281004560736,-1.7542838030661876,-1.7663395056763014,-1.7783952082864154,-1.7904509108965294,-1.8025066135066434,-1.8145623161167572
-1.5975918970459284,-1.6088771000430975,-1.6201623030402665,-1.6314475060374356,-1.6427327090346047,-1.6540179120317737,-1.665303115028943,-1.676588318026112,-1.6878735210232811,-1.6991587240204502
-1.4955255835999859,-1.5063383858526973,-1.5171511881054085,-1.52796399035812,-1.5387767926108313,-1.5495895948635428,-1.5604023971162542,-1.5712151993689654,-1.5820280016216768,-1.5928408038743882
-1.3859437471167897,-1.3954640414627641,-1.4049843358087386,-1.4145046301547133,-1.4240249245006877,-1.4335452188466622,-1.4430655131926367,-1.452585807538611,-1.4621061018845856,-1.47162639623056
-1.2902702703149558,-1.2989773457674645,-1.307684421219973,-1.3163914966724817,-1.3250985721249902,-1.3338056475774989,-1.3425127230300073,-1.351219798482516,-1.3599268739350245,-1.368633949387533
-1.200464063984741,-1.2083578174687288,-1.2162515709527169,-1.2241453244367047,-1.2320390779206927,-1.2399328314046805,-1.2478265848886685,-1.2557203383726563,-1.2636140918566443,-1.271507845340632
-1.0983793438758183,-1.1044816465226426,-1.1105839491694667,-1.116686251816291,-1.122788554463115,-1.1288908571099394,-1.1349931597567635,-1.1410954624035878,-1.147197765050412,-1.1533000676972363
-1.036300673910551,-1.0420409758563671,-1.047781277802183,-1.053521579747999,-1.0592618816938153,-1.0650021836396313,-1.0707424855854473,-1.0764827875312635,-1.0822230894770795,-1.0879633914228954
-0.8602000362961066,-0.867097213678516,-0.8739943910609252,-0.8808915684433345,-0.8877887458257437,-0.894685923208153,-0.9015831005905623,-0.9084802779729716,-0.9153774553553808,-0.9222746327377902
